,source_id,x,y,z,phot_g_mean_mag,bp_rp,new_mass,parallax
367,5524941239750793088,-53.490247983878334,-408.2577133046847,4.157137809366645,16.561811,2.285734,0.6127674601464063,2.4624432646138144
368,5524981200126635136,-61.63529810736048,-453.5277411558473,8.229327478078744,16.570444,2.2551939999999995,0.6122391433039343,2.217968637841903
369,5528662571216091776,-83.9571323066146,-442.5125109984487,4.237872924165714,16.571459,2.244815000000001,0.6121770691038788,2.253557769450172
370,5327090307086499968,-6.725018944723928,-408.334961240898,-0.2872540273586423,16.580729,2.268071000000001,0.6116105431070884,2.4816751609140955
371,5331998767509234816,-39.31671210127803,-443.0583844903039,7.454675328900237,16.597706,2.206792000000002,0.610574856009316,2.2805846256084097
372,5524191162364995200,-56.02682949660047,-433.75088890276345,5.170712713547516,16.605618,2.4392949999999995,0.5779256224632263,2.3219966347244254
373,5524149041624102144,-52.80505818432124,-436.8447027335829,6.962519770719212,16.644125,2.475830999999999,0.5821850299835205,2.3079996572695203
374,5529728582101987584,-94.9341909060018,-437.9560276815248,7.611962558728862,16.662767,2.241802,0.6066272327056298,2.264584434604197
375,5524121725627563520,-54.64941604356648,-446.3374931247955,4.586157687240558,16.666416,2.331782999999998,0.6064068061425497,2.256850055619217
376,5327063850087894912,-6.216018225676066,-398.6433105526345,-2.038680030456732,16.688425,2.7313340000000004,0.5875672996044159,2.547646472746467
377,5529753183675628416,-99.79636940773172,-457.7818157855351,8.722340851827227,16.69513,2.245974000000002,0.6046757802573289,2.1668780131097973
378,5522503141441886464,-54.234312259691,-448.7866443623501,-9.901451945935236,16.70725,2.2538240000000016,0.6039469671737058,2.2441225053023564
379,5524935913991385728,-60.181532286007865,-456.3103446897344,3.902465080556027,16.71718,2.2826640000000022,0.6033506463761965,2.2058142968320147
380,5524597608010231296,-57.335334994926455,-440.4450538430883,9.200642487356705,16.72948,2.3021649999999987,0.6026129894090348,2.284059870566865
381,5525425849501817344,-58.74468926940781,-409.1483703945361,9.559042088613095,16.733736,2.387732999999999,0.6023580003852416,2.453474263893644
382,5331297004213333120,-28.27778047192632,-412.1449682471561,-0.1255713039967076,16.740192,2.3590110000000006,0.6019714487268051,2.454365718733574
383,5528207613919652608,-70.39697893611753,-434.8066082075962,1.5199064729625036,16.741629,2.327046,0.6018854487577445,2.303952265516233
384,5523930135730903296,-46.56781956518304,-415.211978015741,4.516909231885762,16.744383,2.677125000000002,0.587143212556839,2.4318367346283485
385,5524853210100305408,-55.57851448683695,-419.311424409244,1.2315654798378546,16.74843,2.269511999999999,0.6014786271978099,2.397259815374405
386,5525217114089435136,-64.0514335106889,-433.00760103736354,4.529600880401119,16.748503,2.2844019999999983,0.6014742622508166,2.317945918194668
387,5524939659202891776,-59.664148663045495,-447.1778953246476,3.329776567806988,16.75067,2.5675859999999986,0.5929920077323914,2.253557280376063
388,5331685303617136896,-42.48357898487507,-442.19070372138265,5.087305273200883,16.757196,2.383078000000001,0.600954740573547,2.284907632314396
389,5525174748532113664,-71.71685452800614,-455.4608068365631,-1.4693952161096888,16.757555,2.290942000000001,0.6009332968743588,2.201124276057007
