,source_id,x,y,z,phot_g_mean_mag,bp_rp,new_mass,parallax
1059,65168844452782208,-125.97163391727216,29.883002533592887,-58.16734407305879,17.820105,3.373334,0.3793709599502355,7.089320664949418
1060,64438184617001472,-124.06908919712238,28.42729965800679,-60.53846319549059,17.829464,3.724364999999999,0.3788374630457766,7.094847771842623
1061,63589743893287936,-117.1250022893458,24.37881173946089,-56.86972326696671,17.830143,3.295307000000001,0.3787987604897108,7.549210863325092
1062,70091259227969920,-123.37810409065588,33.56981236709991,-54.70392118711781,17.84341,3.430447000000001,0.3780426288089739,7.234602964116197
1063,65244435877629824,-123.34911614012825,30.32684914327391,-56.54271508151791,17.847445,3.290519999999997,0.3778126899904542,7.233113577210932
1064,68284104491279872,-122.96575184775806,31.70842804148206,-56.80628070177541,17.849161,3.457782999999999,0.3777149060634996,7.2306568674940594
1065,65232066371441792,-122.87864567394668,30.0406745863613,-57.24166100880407,17.853973,3.311488999999998,0.3774407140791042,7.244614096975412
1066,53212205256173824,-127.25362286719378,20.87986818296041,-55.54819880827221,17.86347,3.293254000000001,0.3768996241075776,7.165017013439219
1067,66894772769437952,-121.36474696231976,28.410746549044163,-50.01222640517432,17.874992,3.345374,0.3762432622180777,7.488955000161575
1068,63786625195137664,-117.33349955062532,22.063766180363324,-53.63172613268516,17.879002,3.4545229999999982,0.3760148548916164,7.640420083089255
1069,68616779774936064,-130.4166214809573,37.030620811624125,-60.47082919674093,17.88009,3.2857589999999988,0.3759528853592673,6.736415344704626
1070,70472789763930496,-133.76410688676097,35.74425623955339,-53.48296191499899,17.882076,3.3762760000000007,0.3758397707438105,6.73726653593855
1071,65003612767943040,-118.12564469612236,27.27097603961488,-53.82101126407101,17.898127,3.669827999999999,0.3749256914072021,7.582012654647615
1072,67988615037924096,-115.68577375615465,31.93753216972383,-57.876306055875325,17.900988,3.40513,0.3747627845901361,7.505259297500794
1073,64952068862923520,-125.41438122227656,28.46548836278017,-58.288596551292535,17.905458,3.381644999999999,0.3745082741814643,7.082300122602656
1074,68605058807852928,-125.64835680507215,34.92172285291799,-56.36320482092139,17.910791,3.3526240000000023,0.3742046485883242,7.038790280080035
1075,68581694185489920,-120.93649442839728,33.146732552674905,-54.83427937702504,17.913898,3.478461999999997,0.3740277675915819,7.306643159453647
1076,51781706269632256,-142.68484911711386,25.5134547241625,-64.19436742465797,17.914946,3.195215000000001,0.3739681069408161,6.348432496229251
1077,65228772133391488,-118.28260107748524,28.70424454857369,-53.32573865536276,17.9169,3.329637999999999,0.3738568718753036,7.56224918935397
