,source_id,x,y,z,phot_g_mean_mag,bp_rp,new_mass,parallax
0,5290818758516639104,28.24138272504402,-430.2795842264206,-120.47121172157208,4.2988462,2.2038784,18.37398491914547,2.2335487872596307
1,5290743648127929856,25.03043108228704,-408.8677524551951,-117.01422155114804,5.203313,1.6948723999999995,11.704475621988218,2.3473163738493743
2,5294162167215764992,16.44449929509824,-419.3001850697488,-114.28669869562596,5.313545,2.5277202,11.110672220143725,2.2993396198838605
3,5290767631226220032,26.66999132431539,-388.5262795806063,-110.23710647828776,5.805288,-0.1007803000000002,8.873331514164272,2.470709046499822
4,5289522090708710656,43.25370293058603,-403.89965544416384,-117.55233183692565,6.202776,-0.0753923999999992,7.46281177547443,2.3716127310669
5,5290847861214655616,22.07542302407552,-370.5037724082852,-102.42029151917777,6.2769513,-0.0298993000000002,7.231613397465408,2.604267079565698
6,5290720867621791872,26.828115407736902,-395.5862914617535,-112.75829434564864,6.3118525,1.4242489999999997,7.125960687017159,2.426642888102556
7,5293995281966793216,19.16830645743798,-407.9052079215478,-120.47297523873218,6.353625,1.3931157,7.002061595140895,2.3495714163350727
8,5290671733195996416,27.081020053803456,-391.4960015431715,-112.30294412152332,6.833875,0.0483302999999999,5.756686571194964,2.45661052987961
9,5290673794780227072,26.58875250205645,-387.0518225084656,-110.30367377896816,7.1165614,0.0140539999999997,5.155079403153266,2.4859672350910325
10,5290721176859357952,26.572407719587343,-392.948870129386,-111.9080079997196,7.179006,0.1539076000000001,5.033316602819385,2.4490327226502524
11,5294040842979820288,16.105007187488724,-388.82257129211735,-112.6276817781398,7.2878203,0.0300816999999993,4.829945157446601,2.474985745029916
12,5290820682661822848,25.77425237672105,-399.9763984242602,-113.3683699185489,7.584798,-0.0220077000000005,4.327050026406387,2.407324460748574
13,5290795187736645632,27.206057517374944,-398.6844458379222,-106.54068025161216,7.6517363,-0.0004144999999997,4.223336828554226,2.4246907400739133
14,5290724922070754432,25.919832741730147,-391.5988825668686,-112.08842433183152,7.691256,0.1013074000000004,4.163647654207604,2.4565546070205166
15,5290702279003050496,26.359874980688488,-393.6422105041604,-116.77766463834774,7.8099575,0.0834970000000003,3.990967695063348,2.436765197600072
16,5294045103587647488,15.903001582121137,-393.65806776148713,-112.31318284744648,7.8142323,0.2018146999999999,3.9849283016548895,2.447370659436894
17,5290673897859442304,26.71332344775726,-389.008028173189,-110.85635427242916,7.960312,0.0863550000000001,3.7856796559227672,2.4732325120531726
18,5290739387520374912,24.90493864942817,-395.3027555468112,-112.9017948086057,8.050167,-0.0117389999999986,3.669708621334947,2.434352336390031
19,5289613208437434240,37.05826551515239,-393.6874140986968,-113.14464807132369,8.084579,0.0352560000000004,3.6265598106291175,2.4376260633736835
20,5290662387348835584,27.35117604029304,-384.2490370304176,-112.54642045958848,8.144637,0.0889399999999991,3.5528769311008124,2.4917433804256066
21,5290673760420486656,27.098408451528,-393.8656399209767,-112.4273164624613,8.187638,0.0747470000000003,3.5013574581975884,2.442403113939911
22,5290024533163062144,28.938015790315266,-385.53662830376913,-105.94046324857094,8.269524,-0.0150265000000011,3.406010886685225,2.5009556998110343
23,5290722929205920640,25.6326596451838,-386.3467057093271,-111.2217899772306,8.323215,0.0545249999999999,3.345397633894822,2.488528769338457
24,5290832364972775808,24.82434384094981,-387.3081514770385,-109.96012213225784,8.347608,-0.0007860000000015,3.318343765353635,2.4853356286836368
25,5289877744061776896,32.70569570566991,-398.0491104964488,-113.7724470887394,8.359291,0.0456730000000007,3.305491762267022,2.4142457224391154
26,5290721997195236480,26.491492794324472,-394.1927269048662,-112.25215023360067,8.373549,0.0978509999999985,3.289898790778546,2.441010554868204
27,5290814768486344320,26.927843165797896,-396.6852535258532,-112.78197724696764,8.540336,0.1013279999999987,3.1147320373283867,2.425845739043329
